Feature,FeatureType,Coefficient,InputColumn,Median,Mean,Scale,CategoryColumn,CategoryValue,KeywordTag,Items,Order,Support,AbsCoefficient
SP_Advance,numeric,-0.04672524529889499,SP_Advance,1.0,1.192393736017897,0.3998157816915455,,,,,,,0.04672524529889499
SP_Sprint,numeric,0.23771166456383536,SP_Sprint,2.0,2.221476510067114,0.5851897443737876,,,,,,,0.23771166456383536
RA_Score,numeric,1.2150216192677843,RA_Score,4.0,4.257270693512305,0.6228567192545554,,,,,,,1.2150216192677843
FI_Score,numeric,0.9531309485019713,FI_Score,4.0,4.2774049217002235,0.8482140596995394,,,,,,,0.9531309485019713
SV_Score,numeric,1.350212007008715,SV_Score,4.0,4.3467561521252795,0.7003559280800206,,,,,,,1.350212007008715
AR,numeric,0.8275383094579882,AR,1.0,1.2102908277404922,0.5719636535760525,,,,,,,0.8275383094579882
HP,numeric,1.331246539171159,HP,2.0,2.6308724832214767,1.0786663815612259,,,,,,,1.331246539171159
SZ,numeric,1.30365591409134,SZ,1.0,1.6756152125279642,0.9853106867773997,,,,,,,1.30365591409134
MaxRange,numeric,1.0410213382349325,MaxRange,4.0,3.9776286353467563,2.9017376134868806,,,,,,,1.0410213382349325
MaxAP,numeric,1.5226648190927146,MaxAP,0.0,0.8680089485458613,1.1422460388824915,,,,,,,1.5226648190927146
WeaponCount,numeric,-0.215035203045271,WeaponCount,1.0,1.563758389261745,0.6885657465063413,,,,,,,0.215035203045271
RangedWeaponCount,numeric,0.05047021739220986,RangedWeaponCount,1.0,0.9574944071588367,0.6278267507359314,,,,,,,0.05047021739220986
StrongRangedWeaponCount,numeric,0.16893498237362542,StrongRangedWeaponCount,0.0,0.46308724832214765,0.5698246121260456,,,,,,,0.16893498237362542
TacticianValue,numeric,0.43289228538939295,TacticianValue,0.0,0.36465324384787473,0.6546367424363247,,,,,,,0.43289228538939295
ReconScore,numeric,0.0,ReconScore,0.0,0.0,1.0,,,,,,,0.0
CommandValue,numeric,0.33197296398005033,CommandValue,0.0,0.3982102908277405,0.7435307392785054,,,,,,,0.33197296398005033
HasMelee,binary,0.04601397857775686,,,,,,,,,,,0.04601397857775686
HasRangedWeapon,binary,0.031311911662400944,,,,,,,,,,,0.031311911662400944
HasHeavyWeapon,binary,0.01861440369545649,,,,,,,,,,,0.01861440369545649
HasBlastOrFrag,binary,0.25034950994428806,,,,,,,,,,,0.25034950994428806
HasIndirect,binary,0.08093178898053417,,,,,,,,,,,0.08093178898053417
HasSuppression,binary,0.15106090028240912,,,,,,,,,,,0.15106090028240912
HasSniper,binary,0.0,,,,,,,,,,,0.0
HasRapidFire,binary,-0.17778865943531438,,,,,,,,,,,0.17778865943531438
HasWeightOfFire,binary,-0.009424723959838968,,,,,,,,,,,0.009424723959838968
FastMelee,binary,0.2774442464917543,,,,,,,,,,,0.2774442464917543
Durable,binary,0.6564833801334671,,,,,,,,,,,0.6564833801334671
ArmouredDurable,binary,0.19313222578876804,,,,,,,,,,,0.19313222578876804
LongRangeAP,binary,-0.2765657606962784,,,,,,,,,,,0.2765657606962784
FlyingShooter,binary,-0.034450761561335,,,,,,,,,,,0.034450761561335
SupportAura,binary,0.1083862190282575,,,,,,,,,,,0.1083862190282575
EliteAllRounder,binary,0.1277699158062326,,,,,,,,,,,0.1277699158062326
IsLeader,binary,0.1202531579502283,,,,,,,,,,,0.1202531579502283
IsLegend,binary,0.5308112586756536,,,,,,,,,,,0.5308112586756536
IsSupport,binary,0.2139047702981191,,,,,,,,,,,0.2139047702981191
IsSpecialist,binary,-0.27391560708881924,,,,,,,,,,,0.27391560708881924
IsTroop,binary,-0.5929190220314542,,,,,,,,,,,0.5929190220314542
HasTactician,binary,0.01068168256522514,,,,,,,,,,,0.01068168256522514
HasCommunicationsRelay,binary,-0.022685920426214853,,,,,,,,,,,0.022685920426214853
HasCombatTeamTraining,binary,-0.013869171778349782,,,,,,,,,,,0.013869171778349782
HasCommandKeyword,binary,0.01068168256522514,,,,,,,,,,,0.01068168256522514
HasSpecialOrder,binary,0.3105883490097093,,,,,,,,,,,0.3105883490097093
HasFireControl,binary,0.11407493729425659,,,,,,,,,,,0.11407493729425659
HasRampage,binary,-0.18482818850420168,,,,,,,,,,,0.18482818850420168
HasDuplicateRangedWeapon,binary,-0.001160833055017439,,,,,,,,,,,0.001160833055017439
FireControlMultiWeapon,binary,0.110775508610511,,,,,,,,,,,0.110775508610511
FireControlStrongMultiWeapon,binary,0.11664425924655229,,,,,,,,,,,0.11664425924655229
FireControlDuplicateRangedWeapon,binary,0.10598807318618347,,,,,,,,,,,0.10598807318618347
CommandSupport,binary,0.2130567305264538,,,,,,,,,,,0.2130567305264538
RoleCommandLeader,binary,0.32590785613497153,,,,,,,,,,,0.32590785613497153
RoleHeavySupport,binary,-0.030557156046749117,,,,,,,,,,,0.030557156046749117
NamedOrLegend,binary,0.5308112586756536,,,,,,,,,,,0.5308112586756536
SecretMissionTarget,binary,0.06024232115952809,,,,,,,,,,,0.06024232115952809
HasMobilityKeyword,binary,0.046011997476414136,,,,,,,,,,,0.046011997476414136
HasDropSuit,binary,0.13391805354210992,,,,,,,,,,,0.13391805354210992
HasDeploymentTrick,binary,0.18132069861774538,,,,,,,,,,,0.18132069861774538
MobileShooter,binary,-0.0034491970454107266,,,,,,,,,,,0.0034491970454107266
MobileMeleeThreat,binary,-0.17772688611282042,,,,,,,,,,,0.17772688611282042
RoleDeploymentSpecialist,binary,0.073702923166379,,,,,,,,,,,0.073702923166379
DeploymentMeleeThreat,binary,0.12077405613170464,,,,,,,,,,,0.12077405613170464
DeploymentShooter,binary,0.06621331119295538,,,,,,,,,,,0.06621331119295538
RampageMeleeOnly,binary,-0.028864133282664958,,,,,,,,,,,0.028864133282664958
RampageMobileMelee,binary,-0.07122606791773216,,,,,,,,,,,0.07122606791773216
RampageDurable,binary,-0.05868623075038852,,,,,,,,,,,0.05868623075038852
RampageEliteMelee,binary,0.046773293884412044,,,,,,,,,,,0.046773293884412044
FireControlLongRangeAP,binary,-0.028679362844223864,,,,,,,,,,,0.028679362844223864
FireControlSuppression,binary,0.018389262491029672,,,,,,,,,,,0.018389262491029672
FireControlRapidWeight,binary,0.029179164425702706,,,,,,,,,,,0.029179164425702706
IndirectBlastFrag,binary,0.1505095198225727,,,,,,,,,,,0.1505095198225727
IndirectSuppression,binary,0.017674940312679348,,,,,,,,,,,0.017674940312679348
TacticianDurable,binary,-0.006573516116709834,,,,,,,,,,,0.006573516116709834
SupportAuraDurable,binary,-0.026345970225822246,,,,,,,,,,,0.026345970225822246
KW_Aerial Deployment,keyword,-0.00025937002988757666,,,,,,,Aerial Deployment,,,,0.00025937002988757666
KW_Agile,keyword,-0.08464282323425724,,,,,,,Agile,,,,0.08464282323425724
KW_Augmented,keyword,-0.044250644051126865,,,,,,,Augmented,,,,0.044250644051126865
KW_BOOM!(3),keyword,-0.03418803469939132,,,,,,,BOOM!(3),,,,0.03418803469939132
KW_BOOM!(4),keyword,0.03342700189684635,,,,,,,BOOM!(4),,,,0.03342700189684635
KW_BOOM!(5),keyword,0.18688741512290322,,,,,,,BOOM!(5),,,,0.18688741512290322
KW_Beast,keyword,-0.17609386206805308,,,,,,,Beast,,,,0.17609386206805308
KW_Bike,keyword,-0.015938880439923548,,,,,,,Bike,,,,0.015938880439923548
KW_Blast,keyword,-0.35742742359657387,,,,,,,Blast,,,,0.35742742359657387
KW_Charged,keyword,0.4142851479630607,,,,,,,Charged,,,,0.4142851479630607
KW_Cloaking Device,keyword,0.12226219435303629,,,,,,,Cloaking Device,,,,0.12226219435303629
KW_Combat Team Training,keyword,-0.013869171778349782,,,,,,,Combat Team Training,,,,0.013869171778349782
KW_Comm-link,keyword,-0.11747561322134416,,,,,,,Comm-link,,,,0.11747561322134416
KW_Communications Relay,keyword,-0.022685920426214853,,,,,,,Communications Relay,,,,0.022685920426214853
KW_Companion,keyword,-0.057290587239557725,,,,,,,Companion,,,,0.057290587239557725
KW_Construct,keyword,0.00046774962551073516,,,,,,,Construct,,,,0.00046774962551073516
KW_Defence Cloud,keyword,0.02489616462048059,,,,,,,Defence Cloud,,,,0.02489616462048059
KW_Defender,keyword,0.03553772179573574,,,,,,,Defender,,,,0.03553772179573574
KW_Defender Shield,keyword,0.34150053972824596,,,,,,,Defender Shield,,,,0.34150053972824596
KW_Dismantle,keyword,-0.0028144802633450383,,,,,,,Dismantle,,,,0.0028144802633450383
KW_Drop Suit,keyword,0.13391805354210992,,,,,,,Drop Suit,,,,0.13391805354210992
KW_Elusive(1),keyword,0.1932469872153994,,,,,,,Elusive(1),,,,0.1932469872153994
KW_Elusive(2),keyword,0.054917261849381435,,,,,,,Elusive(2),,,,0.054917261849381435
KW_Energy Shield(1),keyword,-0.00046901951368400824,,,,,,,Energy Shield(1),,,,0.00046901951368400824
KW_Energy Shield(2),keyword,0.0365335129246068,,,,,,,Energy Shield(2),,,,0.0365335129246068
KW_Energy Shield(3),keyword,0.4022528884309761,,,,,,,Energy Shield(3),,,,0.4022528884309761
KW_Energy Shield(4),keyword,0.04614029159348946,,,,,,,Energy Shield(4),,,,0.04614029159348946
KW_Engineer,keyword,-0.08766705165283765,,,,,,,Engineer,,,,0.08766705165283765
KW_Evade,keyword,0.3048340640195823,,,,,,,Evade,,,,0.3048340640195823
KW_Explosive,keyword,-0.026998447701576715,,,,,,,Explosive,,,,0.026998447701576715
KW_Explosive((Blast)),keyword,-0.11424680516211246,,,,,,,Explosive((Blast)),,,,0.11424680516211246
KW_Explosive(blast),keyword,-0.9151483499773584,,,,,,,Explosive(blast),,,,0.9151483499773584
KW_Faithful,keyword,-0.25634633413341923,,,,,,,Faithful,,,,0.25634633413341923
KW_Fire Control,keyword,0.14890247881993987,,,,,,,Fire Control,,,,0.14890247881993987
KW_Firing Platform(1),keyword,0.01144166822015764,,,,,,,Firing Platform(1),,,,0.01144166822015764
KW_Firing Platform(2),keyword,-0.1556347065043526,,,,,,,Firing Platform(2),,,,0.1556347065043526
KW_Flight,keyword,-0.07283966065494854,,,,,,,Flight,,,,0.07283966065494854
KW_Frag(2),keyword,0.1515947598439025,,,,,,,Frag(2),,,,0.1515947598439025
KW_Frag(3),keyword,0.05936859387206274,,,,,,,Frag(3),,,,0.05936859387206274
KW_Frag(4),keyword,0.006695398646622592,,,,,,,Frag(4),,,,0.006695398646622592
KW_Frag(5),keyword,0.3901181811782742,,,,,,,Frag(5),,,,0.3901181811782742
KW_Frenzy(1),keyword,0.1927122417173362,,,,,,,Frenzy(1),,,,0.1927122417173362
KW_Frenzy(2),keyword,0.27207705873919014,,,,,,,Frenzy(2),,,,0.27207705873919014
KW_Frenzy(3),keyword,0.0069381582090703685,,,,,,,Frenzy(3),,,,0.0069381582090703685
KW_Grenade,keyword,0.13452823605939884,,,,,,,Grenade,,,,0.13452823605939884
KW_Grenade(Shield Generator 1),keyword,0.042001607694761724,,,,,,,Grenade(Shield Generator 1),,,,0.042001607694761724
KW_Hacker,keyword,0.10599529903988718,,,,,,,Hacker,,,,0.10599529903988718
KW_Headstrong,keyword,0.33933832517065515,,,,,,,Headstrong,,,,0.33933832517065515
KW_Heavy,keyword,0.01861440369545649,,,,,,,Heavy,,,,0.01861440369545649
KW_Holo-Sight,keyword,-0.14044559894901,,,,,,,Holo-Sight,,,,0.14044559894901
KW_Honourable,keyword,-0.01866315526442796,,,,,,,Honourable,,,,0.01866315526442796
KW_Horde,keyword,0.13698956646831878,,,,,,,Horde,,,,0.13698956646831878
KW_Indirect,keyword,0.08093178898053417,,,,,,,Indirect,,,,0.08093178898053417
KW_Ink Sac,keyword,0.18434436111930036,,,,,,,Ink Sac,,,,0.18434436111930036
KW_Invigorate,keyword,0.10733955769990616,,,,,,,Invigorate,,,,0.10733955769990616
KW_It Burns!,keyword,0.11359237147051132,,,,,,,It Burns!,,,,0.11359237147051132
KW_It Burns!(2),keyword,-0.03069650883991721,,,,,,,It Burns!(2),,,,0.03069650883991721
KW_It Burns!(3),keyword,0.10100384311612264,,,,,,,It Burns!(3),,,,0.10100384311612264
KW_It Burns!(4),keyword,0.04809664653435107,,,,,,,It Burns!(4),,,,0.04809664653435107
KW_Jump Pack,keyword,0.2286327939942031,,,,,,,Jump Pack,,,,0.2286327939942031
KW_Knockback,keyword,0.22013666520179365,,,,,,,Knockback,,,,0.22013666520179365
KW_Life Drain,keyword,-0.010449656947940148,,,,,,,Life Drain,,,,0.010449656947940148
KW_Life Support,keyword,0.28270182291990137,,,,,,,Life Support,,,,0.28270182291990137
KW_Medic,keyword,-0.10655610070186446,,,,,,,Medic,,,,0.10655610070186446
KW_Non-Lethal,keyword,-0.004753022467793444,,,,,,,Non-Lethal,,,,0.004753022467793444
KW_One-Use,keyword,-0.04251888415592942,,,,,,,One-Use,,,,0.04251888415592942
KW_Prey,keyword,0.27419986121628426,,,,,,,Prey,,,,0.27419986121628426
KW_Psychic,keyword,0.08405333530416562,,,,,,,Psychic,,,,0.08405333530416562
KW_Rampage,keyword,-0.18482818850420168,,,,,,,Rampage,,,,0.18482818850420168
KW_Rapid Fire,keyword,-0.17778865943531438,,,,,,,Rapid Fire,,,,0.17778865943531438
KW_Recon(3+),keyword,0.02431010668664344,,,,,,,Recon(3+),,,,0.02431010668664344
KW_Recon(4+),keyword,0.12986647893308345,,,,,,,Recon(4+),,,,0.12986647893308345
KW_Recon(5+),keyword,0.02961468599236812,,,,,,,Recon(5+),,,,0.02961468599236812
KW_Recon(6+),keyword,-0.06353811366186665,,,,,,,Recon(6+),,,,0.06353811366186665
KW_Resilient(1),keyword,0.4360173716462953,,,,,,,Resilient(1),,,,0.4360173716462953
KW_Resilient(2),keyword,0.046465747398936795,,,,,,,Resilient(2),,,,0.046465747398936795
KW_Scout,keyword,-0.0479035234559981,,,,,,,Scout,,,,0.0479035234559981
KW_Shield Generator(1),keyword,-0.009856285300326175,,,,,,,Shield Generator(1),,,,0.009856285300326175
KW_Shield Generator(2),keyword,0.052354739550453645,,,,,,,Shield Generator(2),,,,0.052354739550453645
KW_Shield Generator(4),keyword,-0.033490416005129364,,,,,,,Shield Generator(4),,,,0.033490416005129364
KW_Smash(1),keyword,0.26570334998818007,,,,,,,Smash(1),,,,0.26570334998818007
KW_Smash(2),keyword,0.3502383646320613,,,,,,,Smash(2),,,,0.3502383646320613
KW_Smoke,keyword,-0.11090253272728905,,,,,,,Smoke,,,,0.11090253272728905
KW_Smoke(1),keyword,-0.01691505094466203,,,,,,,Smoke(1),,,,0.01691505094466203
KW_Smokescreen,keyword,-0.02499645603329834,,,,,,,Smokescreen,,,,0.02499645603329834
KW_Sniper Scope,keyword,0.8899240390497839,,,,,,,Sniper Scope,,,,0.8899240390497839
KW_Solid,keyword,0.2446631610691379,,,,,,,Solid,,,,0.2446631610691379
KW_Stealthy,keyword,0.5921978012323518,,,,,,,Stealthy,,,,0.5921978012323518
KW_Stun,keyword,0.18044476810789106,,,,,,,Stun,,,,0.18044476810789106
KW_Suppression,keyword,0.15106090028240912,,,,,,,Suppression,,,,0.15106090028240912
KW_Tactician(1),keyword,-0.16928445405532722,,,,,,,Tactician(1),,,,0.16928445405532722
KW_Tactician(2),keyword,0.08722676027320171,,,,,,,Tactician(2),,,,0.08722676027320171
KW_Tactician(3),keyword,0.09273937634735073,,,,,,,Tactician(3),,,,0.09273937634735073
KW_Teleport,keyword,0.09556553856152121,,,,,,,Teleport,,,,0.09556553856152121
KW_Tenacious,keyword,-0.11835848725795366,,,,,,,Tenacious,,,,0.11835848725795366
KW_Tough,keyword,0.6300616223579304,,,,,,,Tough,,,,0.6300616223579304
KW_Toxic,keyword,0.05001356100209922,,,,,,,Toxic,,,,0.05001356100209922
KW_Toxic(1),keyword,0.22003106054313232,,,,,,,Toxic(1),,,,0.22003106054313232
KW_Toxic(2),keyword,-0.019749349616478333,,,,,,,Toxic(2),,,,0.019749349616478333
KW_Toxic(3),keyword,-0.007170057075349977,,,,,,,Toxic(3),,,,0.007170057075349977
KW_Trap(Frag(3)),keyword,0.08463033828736367,,,,,,,Trap(Frag(3)),,,,0.08463033828736367
KW_Under Control,keyword,0.1630498055410144,,,,,,,Under Control,,,,0.1630498055410144
KW_Vehicle,keyword,0.03374332250922558,,,,,,,Vehicle,,,,0.03374332250922558
KW_Walker,keyword,0.12581242611702784,,,,,,,Walker,,,,0.12581242611702784
KW_Weight of Fire(1),keyword,0.06866367740634655,,,,,,,Weight of Fire(1),,,,0.06866367740634655
KW_Weight of Fire(2),keyword,0.09848612404925668,,,,,,,Weight of Fire(2),,,,0.09848612404925668
INT__HasMelee__AND__HasRangedWeapon,interaction,-0.02917307006667682,,,,,,,,HasMelee | HasRangedWeapon,2,161,0.02917307006667682
INT__HasMelee__AND__HasHeavyWeapon,interaction,-0.10738179723563825,,,,,,,,HasMelee | HasHeavyWeapon,2,2,0.10738179723563825
INT__HasMelee__AND__HasBlastOrFrag,interaction,0.1557303158922876,,,,,,,,HasMelee | HasBlastOrFrag,2,16,0.1557303158922876
INT__HasMelee__AND__HasIndirect,interaction,0.015438437883940727,,,,,,,,HasMelee | HasIndirect,2,2,0.015438437883940727
INT__HasMelee__AND__HasSuppression,interaction,-0.11271401656236592,,,,,,,,HasMelee | HasSuppression,2,11,0.11271401656236592
INT__HasMelee__AND__HasRapidFire,interaction,-0.030074765321066392,,,,,,,,HasMelee | HasRapidFire,2,23,0.030074765321066392
INT__HasMelee__AND__HasWeightOfFire,interaction,0.014487617042921945,,,,,,,,HasMelee | HasWeightOfFire,2,40,0.014487617042921945
INT__HasMelee__AND__FastMelee,interaction,0.2661029681302006,,,,,,,,HasMelee | FastMelee,2,27,0.2661029681302006
INT__HasMelee__AND__Durable,interaction,0.9339752500591932,,,,,,,,HasMelee | Durable,2,130,0.9339752500591932
INT__HasMelee__AND__ArmouredDurable,interaction,0.09433234157344245,,,,,,,,HasMelee | ArmouredDurable,2,46,0.09433234157344245
INT__HasMelee__AND__LongRangeAP,interaction,0.028348263781771167,,,,,,,,HasMelee | LongRangeAP,2,6,0.028348263781771167
INT__HasMelee__AND__FlyingShooter,interaction,0.04221742426160055,,,,,,,,HasMelee | FlyingShooter,2,6,0.04221742426160055
INT__HasMelee__AND__SupportAura,interaction,0.03662680805844462,,,,,,,,HasMelee | SupportAura,2,106,0.03662680805844462
INT__HasMelee__AND__EliteAllRounder,interaction,0.06204924795497957,,,,,,,,HasMelee | EliteAllRounder,2,33,0.06204924795497957
INT__HasMelee__AND__IsLeader,interaction,0.016505699254384,,,,,,,,HasMelee | IsLeader,2,49,0.016505699254384
INT__HasMelee__AND__IsLegend,interaction,-0.016176524926349235,,,,,,,,HasMelee | IsLegend,2,34,0.016176524926349235
INT__HasMelee__AND__IsSupport,interaction,0.0875852520996769,,,,,,,,HasMelee | IsSupport,2,31,0.0875852520996769
INT__HasMelee__AND__IsSpecialist,interaction,0.16632527051589108,,,,,,,,HasMelee | IsSpecialist,2,97,0.16632527051589108
INT__HasMelee__AND__IsTroop,interaction,-0.24233229110576124,,,,,,,,HasMelee | IsTroop,2,85,0.24233229110576124
INT__HasMelee__AND__HasTactician,interaction,-0.1082810434453829,,,,,,,,HasMelee | HasTactician,2,78,0.1082810434453829
INT__HasMelee__AND__HasCommunicationsRelay,interaction,-0.015067917815773428,,,,,,,,HasMelee | HasCommunicationsRelay,2,4,0.015067917815773428
INT__HasMelee__AND__HasCombatTeamTraining,interaction,0.0025753142521244892,,,,,,,,HasMelee | HasCombatTeamTraining,2,5,0.0025753142521244892
INT__HasMelee__AND__HasSpecialOrder,interaction,0.21171069014026256,,,,,,,,HasMelee | HasSpecialOrder,2,62,0.21171069014026256
INT__HasMelee__AND__HasFireControl,interaction,0.07220797430548453,,,,,,,,HasMelee | HasFireControl,2,19,0.07220797430548453
INT__HasMelee__AND__HasRampage,interaction,-0.07191591126638744,,,,,,,,HasMelee | HasRampage,2,14,0.07191591126638744
INT__HasMelee__AND__HasDuplicateRangedWeapon,interaction,-0.107148906241201,,,,,,,,HasMelee | HasDuplicateRangedWeapon,2,2,0.107148906241201
INT__HasMelee__AND__FireControlMultiWeapon,interaction,-0.002487630981205323,,,,,,,,HasMelee | FireControlMultiWeapon,2,6,0.002487630981205323
INT__HasMelee__AND__CommandSupport,interaction,0.09409400451584571,,,,,,,,HasMelee | CommandSupport,2,79,0.09409400451584571
INT__HasMelee__AND__RoleCommandLeader,interaction,0.20219210765657014,,,,,,,,HasMelee | RoleCommandLeader,2,74,0.20219210765657014
INT__HasMelee__AND__RoleHeavySupport,interaction,-0.15687667424519122,,,,,,,,HasMelee | RoleHeavySupport,2,23,0.15687667424519122
INT__HasMelee__AND__SecretMissionTarget,interaction,0.2704162218699519,,,,,,,,HasMelee | SecretMissionTarget,2,177,0.2704162218699519
INT__HasMelee__AND__HasMobilityKeyword,interaction,-0.008420663566760658,,,,,,,,HasMelee | HasMobilityKeyword,2,67,0.008420663566760658
INT__HasMelee__AND__HasDropSuit,interaction,0.05340053007896424,,,,,,,,HasMelee | HasDropSuit,2,3,0.05340053007896424
INT__HasMelee__AND__HasDeploymentTrick,interaction,0.06127527084473189,,,,,,,,HasMelee | HasDeploymentTrick,2,29,0.06127527084473189
INT__HasMelee__AND__MobileShooter,interaction,0.07015518210808805,,,,,,,,HasMelee | MobileShooter,2,41,0.07015518210808805
INT__HasMelee__AND__MobileMeleeThreat,interaction,-0.17772688611282042,,,,,,,,HasMelee | MobileMeleeThreat,2,39,0.17772688611282042
INT__HasMelee__AND__RoleDeploymentSpecialist,interaction,0.08440402833543893,,,,,,,,HasMelee | RoleDeploymentSpecialist,2,8,0.08440402833543893
INT__HasMelee__AND__DeploymentMeleeThreat,interaction,0.12077405613170464,,,,,,,,HasMelee | DeploymentMeleeThreat,2,18,0.12077405613170464
INT__HasMelee__AND__DeploymentShooter,interaction,-0.05383211658005797,,,,,,,,HasMelee | DeploymentShooter,2,24,0.05383211658005797
INT__HasMelee__AND__RampageMeleeOnly,interaction,-0.028864133282664958,,,,,,,,HasMelee | RampageMeleeOnly,2,10,0.028864133282664958
INT__HasMelee__AND__RampageMobileMelee,interaction,-0.07122606791773216,,,,,,,,HasMelee | RampageMobileMelee,2,7,0.07122606791773216
INT__HasMelee__AND__RampageDurable,interaction,0.054226046487425725,,,,,,,,HasMelee | RampageDurable,2,10,0.054226046487425725
INT__HasMelee__AND__RampageEliteMelee,interaction,0.046773293884412044,,,,,,,,HasMelee | RampageEliteMelee,2,11,0.046773293884412044
INT__HasMelee__AND__FireControlLongRangeAP,interaction,-0.0062310638750298535,,,,,,,,HasMelee | FireControlLongRangeAP,2,3,0.0062310638750298535
INT__HasMelee__AND__FireControlSuppression,interaction,-0.04795826824531879,,,,,,,,HasMelee | FireControlSuppression,2,2,0.04795826824531879
INT__HasMelee__AND__FireControlRapidWeight,interaction,-0.03229856648424765,,,,,,,,HasMelee | FireControlRapidWeight,2,4,0.03229856648424765
INT__HasMelee__AND__IndirectBlastFrag,interaction,0.015438437883940727,,,,,,,,HasMelee | IndirectBlastFrag,2,2,0.015438437883940727
INT__HasMelee__AND__TacticianDurable,interaction,-0.03899106142260235,,,,,,,,HasMelee | TacticianDurable,2,42,0.03899106142260235
INT__HasMelee__AND__SupportAuraDurable,interaction,-0.024575480832323256,,,,,,,,HasMelee | SupportAuraDurable,2,51,0.024575480832323256
INT__HasMelee__AND__KW_Aerial Deployment,interaction,-0.058147527494215215,,,,,,,,HasMelee | KW_Aerial Deployment,2,8,0.058147527494215215
INT__HasMelee__AND__KW_Agile,interaction,-0.12129365965860428,,,,,,,,HasMelee | KW_Agile,2,18,0.12129365965860428
INT__HasMelee__AND__KW_Augmented,interaction,-0.06540031034426813,,,,,,,,HasMelee | KW_Augmented,2,12,0.06540031034426813
INT__HasMelee__AND__KW_BOOM!(4),interaction,0.1742558838317397,,,,,,,,HasMelee | KW_BOOM!(4),2,2,0.1742558838317397
INT__HasMelee__AND__KW_Beast,interaction,-0.0723415101196159,,,,,,,,HasMelee | KW_Beast,2,39,0.0723415101196159
INT__HasMelee__AND__KW_Bike,interaction,0.0031864423749485976,,,,,,,,HasMelee | KW_Bike,2,6,0.0031864423749485976
INT__HasMelee__AND__KW_Charged,interaction,0.058947515991994597,,,,,,,,HasMelee | KW_Charged,2,5,0.058947515991994597
INT__HasMelee__AND__KW_Cloaking Device,interaction,0.12226219435303629,,,,,,,,HasMelee | KW_Cloaking Device,2,3,0.12226219435303629
INT__HasMelee__AND__KW_Companion,interaction,-0.057290587239557725,,,,,,,,HasMelee | KW_Companion,2,14,0.057290587239557725
INT__HasMelee__AND__KW_Construct,interaction,0.18803533374793543,,,,,,,,HasMelee | KW_Construct,2,29,0.18803533374793543
INT__HasMelee__AND__KW_Defence Cloud,interaction,-0.028786636711712957,,,,,,,,HasMelee | KW_Defence Cloud,2,5,0.028786636711712957
INT__HasMelee__AND__KW_Defender Shield,interaction,0.12432219803969748,,,,,,,,HasMelee | KW_Defender Shield,2,16,0.12432219803969748
INT__HasMelee__AND__KW_Dismantle,interaction,-0.19978911364310886,,,,,,,,HasMelee | KW_Dismantle,2,24,0.19978911364310886
INT__HasMelee__AND__KW_Elusive(1),interaction,0.0683110986923324,,,,,,,,HasMelee | KW_Elusive(1),2,6,0.0683110986923324
INT__HasMelee__AND__KW_Energy Shield(1),interaction,-0.00046901951368400824,,,,,,,,HasMelee | KW_Energy Shield(1),2,2,0.00046901951368400824
INT__HasMelee__AND__KW_Energy Shield(2),interaction,0.01448071600881153,,,,,,,,HasMelee | KW_Energy Shield(2),2,6,0.01448071600881153
INT__HasMelee__AND__KW_Energy Shield(3),interaction,-0.01860452102640081,,,,,,,,HasMelee | KW_Energy Shield(3),2,3,0.01860452102640081
INT__HasMelee__AND__KW_Energy Shield(4),interaction,0.043302760545473974,,,,,,,,HasMelee | KW_Energy Shield(4),2,4,0.043302760545473974
INT__HasMelee__AND__KW_Engineer,interaction,0.009306816474345746,,,,,,,,HasMelee | KW_Engineer,2,13,0.009306816474345746
INT__HasMelee__AND__KW_Evade,interaction,-0.20870414458670006,,,,,,,,HasMelee | KW_Evade,2,15,0.20870414458670006
INT__HasMelee__AND__KW_Explosive,interaction,-0.028423276056386268,,,,,,,,HasMelee | KW_Explosive,2,10,0.028423276056386268
INT__HasMelee__AND__KW_Fire Control,interaction,0.10703551583116784,,,,,,,,HasMelee | KW_Fire Control,2,20,0.10703551583116784
INT__HasMelee__AND__KW_Firing Platform(1),interaction,0.09368046290979783,,,,,,,,HasMelee | KW_Firing Platform(1),2,10,0.09368046290979783
INT__HasMelee__AND__KW_Flight,interaction,0.003828525167987138,,,,,,,,HasMelee | KW_Flight,2,10,0.003828525167987138
INT__HasMelee__AND__KW_Frag(2),interaction,0.148757228795887,,,,,,,,HasMelee | KW_Frag(2),2,7,0.148757228795887
INT__HasMelee__AND__KW_Frag(3),interaction,-0.01671507627821942,,,,,,,,HasMelee | KW_Frag(3),2,8,0.01671507627821942
INT__HasMelee__AND__KW_Frenzy(1),interaction,0.24752181244312343,,,,,,,,HasMelee | KW_Frenzy(1),2,81,0.24752181244312343
INT__HasMelee__AND__KW_Frenzy(2),interaction,0.27207705873919014,,,,,,,,HasMelee | KW_Frenzy(2),2,14,0.27207705873919014
INT__HasMelee__AND__KW_Grenade,interaction,0.16871515406473317,,,,,,,,HasMelee | KW_Grenade,2,4,0.16871515406473317
INT__HasMelee__AND__KW_Hacker,interaction,-0.22321312638361082,,,,,,,,HasMelee | KW_Hacker,2,30,0.22321312638361082
INT__HasMelee__AND__KW_Headstrong,interaction,-0.07639611225068339,,,,,,,,HasMelee | KW_Headstrong,2,32,0.07639611225068339
INT__HasMelee__AND__KW_Honourable,interaction,-0.039407433408828255,,,,,,,,HasMelee | KW_Honourable,2,27,0.039407433408828255
