Feature,FeatureType,Coefficient,InputColumn,Median,Mean,Scale,CategoryColumn,CategoryValue,KeywordTag,Items,Order,Support,AbsCoefficient
SP_Advance,numeric,0.009836734634932226,SP_Advance,1.0,1.192393736017897,0.3998157816915455,,,,,,,0.009836734634932226
SP_Sprint,numeric,-0.001628919693388328,SP_Sprint,2.0,2.221476510067114,0.5851897443737876,,,,,,,0.001628919693388328
RA_Score,numeric,0.027905681328208115,RA_Score,4.0,4.257270693512305,0.6228567192545554,,,,,,,0.027905681328208115
FI_Score,numeric,0.055337846066453145,FI_Score,4.0,4.2774049217002235,0.8482140596995394,,,,,,,0.055337846066453145
SV_Score,numeric,0.05929505599907475,SV_Score,4.0,4.3467561521252795,0.7003559280800206,,,,,,,0.05929505599907475
AR,numeric,0.061442464731767295,AR,1.0,1.2102908277404922,0.5719636535760525,,,,,,,0.061442464731767295
HP,numeric,0.09712049371067295,HP,2.0,2.6308724832214767,1.0786663815612259,,,,,,,0.09712049371067295
SZ,numeric,0.05111637385534463,SZ,1.0,1.6756152125279642,0.9853106867773997,,,,,,,0.05111637385534463
MaxRange,numeric,0.08694872195445337,MaxRange,4.0,3.9776286353467563,2.9017376134868806,,,,,,,0.08694872195445337
MaxAP,numeric,0.04731268007370433,MaxAP,0.0,0.8680089485458613,1.1422460388824915,,,,,,,0.04731268007370433
WeaponCount,numeric,-0.020340825755407722,WeaponCount,1.0,1.563758389261745,0.6885657465063413,,,,,,,0.020340825755407722
RangedWeaponCount,numeric,0.004498400532459142,RangedWeaponCount,1.0,0.9574944071588367,0.6278267507359314,,,,,,,0.004498400532459142
StrongRangedWeaponCount,numeric,0.011924962375126103,StrongRangedWeaponCount,0.0,0.46308724832214765,0.5698246121260456,,,,,,,0.011924962375126103
TacticianValue,numeric,0.014351607674825644,TacticianValue,0.0,0.36465324384787473,0.6546367424363247,,,,,,,0.014351607674825644
ReconScore,numeric,0.0,ReconScore,0.0,0.0,1.0,,,,,,,0.0
CommandValue,numeric,0.010903844233284337,CommandValue,0.0,0.3982102908277405,0.7435307392785054,,,,,,,0.010903844233284337
PredictedCostForVP,numeric,0.16098380044987215,PredictedCostForVP,20.0,21.74049217002237,9.54535823004415,,,,,,,0.16098380044987215
PredictedCostContinuousForVP,numeric,0.16180642020169905,PredictedCostContinuousForVP,20.222424967759743,21.74722576676154,9.554380154287008,,,,,,,0.16180642020169905
LogPredictedCostForVP,numeric,0.18640269852436578,LogPredictedCostForVP,3.006792135568546,2.9785958406405375,0.4606939184281366,,,,,,,0.18640269852436578
KeywordCountForVP,numeric,0.02671874089605351,KeywordCountForVP,4.0,4.281879194630872,1.9469951732465687,,,,,,,0.02671874089605351
HasMelee,binary,-0.016105089512341724,,,,,,,,,,,0.016105089512341724
HasRangedWeapon,binary,0.020193430169830214,,,,,,,,,,,0.020193430169830214
HasHeavyWeapon,binary,0.006275184802724292,,,,,,,,,,,0.006275184802724292
HasBlastOrFrag,binary,0.021945465392309738,,,,,,,,,,,0.021945465392309738
HasIndirect,binary,0.012968503897939111,,,,,,,,,,,0.012968503897939111
HasSuppression,binary,0.004814471884669747,,,,,,,,,,,0.004814471884669747
HasSniper,binary,0.0,,,,,,,,,,,0.0
HasRapidFire,binary,-0.0014321527529624297,,,,,,,,,,,0.0014321527529624297
HasWeightOfFire,binary,-0.007092845136122333,,,,,,,,,,,0.007092845136122333
FastMelee,binary,0.012532085398557068,,,,,,,,,,,0.012532085398557068
Durable,binary,0.018876065634651645,,,,,,,,,,,0.018876065634651645
ArmouredDurable,binary,0.016545808003230404,,,,,,,,,,,0.016545808003230404
LongRangeAP,binary,-0.0035973747243575145,,,,,,,,,,,0.0035973747243575145
FlyingShooter,binary,0.002989898605193392,,,,,,,,,,,0.002989898605193392
SupportAura,binary,-0.013612224485608268,,,,,,,,,,,0.013612224485608268
EliteAllRounder,binary,-0.005305259624089352,,,,,,,,,,,0.005305259624089352
IsLeader,binary,-0.0008690334310907389,,,,,,,,,,,0.0008690334310907389
IsLegend,binary,0.018850967729299423,,,,,,,,,,,0.018850967729299423
IsSupport,binary,0.011509842862040402,,,,,,,,,,,0.011509842862040402
IsSpecialist,binary,-0.0047306632923854305,,,,,,,,,,,0.0047306632923854305
IsTroop,binary,-0.027916933244269478,,,,,,,,,,,0.027916933244269478
HasTactician,binary,0.008474873836130388,,,,,,,,,,,0.008474873836130388
HasCommunicationsRelay,binary,0.000776834432892051,,,,,,,,,,,0.000776834432892051
HasCombatTeamTraining,binary,-0.00206458076611249,,,,,,,,,,,0.00206458076611249
HasCommandKeyword,binary,0.008474873836130388,,,,,,,,,,,0.008474873836130388
HasSpecialOrder,binary,0.0041329265625699154,,,,,,,,,,,0.0041329265625699154
HasFireControl,binary,0.008279090443435772,,,,,,,,,,,0.008279090443435772
HasRampage,binary,0.005645826897903031,,,,,,,,,,,0.005645826897903031
HasDuplicateRangedWeapon,binary,7.708136582673753e-05,,,,,,,,,,,7.708136582673753e-05
FireControlMultiWeapon,binary,-0.0027156211240468623,,,,,,,,,,,0.0027156211240468623
FireControlStrongMultiWeapon,binary,-0.0006244276381024656,,,,,,,,,,,0.0006244276381024656
FireControlDuplicateRangedWeapon,binary,0.0005346694357881619,,,,,,,,,,,0.0005346694357881619
CommandSupport,binary,0.01393371837724609,,,,,,,,,,,0.01393371837724609
RoleCommandLeader,binary,0.010480492411459302,,,,,,,,,,,0.010480492411459302
RoleHeavySupport,binary,0.006822239409849532,,,,,,,,,,,0.006822239409849532
NamedOrLegend,binary,0.018850967729299423,,,,,,,,,,,0.018850967729299423
SecretMissionTarget,binary,0.0059101461385642345,,,,,,,,,,,0.0059101461385642345
HasMobilityKeyword,binary,0.014440625693350606,,,,,,,,,,,0.014440625693350606
HasDropSuit,binary,-0.007472370588200537,,,,,,,,,,,0.007472370588200537
HasDeploymentTrick,binary,-0.005060559010351992,,,,,,,,,,,0.005060559010351992
MobileShooter,binary,-0.020909226866168973,,,,,,,,,,,0.020909226866168973
MobileMeleeThreat,binary,-0.0165545532885572,,,,,,,,,,,0.0165545532885572
RoleDeploymentSpecialist,binary,0.0008587309116100522,,,,,,,,,,,0.0008587309116100522
DeploymentMeleeThreat,binary,-0.004922183327580116,,,,,,,,,,,0.004922183327580116
DeploymentShooter,binary,-0.0032615466219066878,,,,,,,,,,,0.0032615466219066878
RampageMeleeOnly,binary,0.008226738510768787,,,,,,,,,,,0.008226738510768787
RampageMobileMelee,binary,0.00019488871170985847,,,,,,,,,,,0.00019488871170985847
RampageDurable,binary,0.00862012757961195,,,,,,,,,,,0.00862012757961195
RampageEliteMelee,binary,0.0009618999987193451,,,,,,,,,,,0.0009618999987193451
FireControlLongRangeAP,binary,-0.0016883584950475117,,,,,,,,,,,0.0016883584950475117
FireControlSuppression,binary,2.2632105163099616e-05,,,,,,,,,,,2.2632105163099616e-05
FireControlRapidWeight,binary,0.0017789625179091815,,,,,,,,,,,0.0017789625179091815
IndirectBlastFrag,binary,0.015150481591654988,,,,,,,,,,,0.015150481591654988
IndirectSuppression,binary,0.0013944217456421046,,,,,,,,,,,0.0013944217456421046
TacticianDurable,binary,0.001010110943675575,,,,,,,,,,,0.001010110943675575
SupportAuraDurable,binary,0.0001312149719004226,,,,,,,,,,,0.0001312149719004226
KW_Aerial Deployment,keyword,-0.0003412990006567805,,,,,,,Aerial Deployment,,,,0.0003412990006567805
KW_Agile,keyword,0.006660088333543503,,,,,,,Agile,,,,0.006660088333543503
KW_Augmented,keyword,-0.010352600661749535,,,,,,,Augmented,,,,0.010352600661749535
KW_BOOM!(3),keyword,-0.0049146410627628236,,,,,,,BOOM!(3),,,,0.0049146410627628236
KW_BOOM!(4),keyword,0.006999958913512031,,,,,,,BOOM!(4),,,,0.006999958913512031
KW_BOOM!(5),keyword,-0.006303092388871043,,,,,,,BOOM!(5),,,,0.006303092388871043
KW_Beast,keyword,-0.016024543904175837,,,,,,,Beast,,,,0.016024543904175837
KW_Bike,keyword,-0.0007024926314934133,,,,,,,Bike,,,,0.0007024926314934133
KW_Blast,keyword,0.001274793082027703,,,,,,,Blast,,,,0.001274793082027703
KW_Charged,keyword,0.010599827096175315,,,,,,,Charged,,,,0.010599827096175315
KW_Cloaking Device,keyword,-0.0153923865909261,,,,,,,Cloaking Device,,,,0.0153923865909261
KW_Combat Team Training,keyword,-0.00206458076611249,,,,,,,Combat Team Training,,,,0.00206458076611249
KW_Comm-link,keyword,-0.0002037126560461553,,,,,,,Comm-link,,,,0.0002037126560461553
KW_Communications Relay,keyword,0.000776834432892051,,,,,,,Communications Relay,,,,0.000776834432892051
KW_Companion,keyword,0.00012568947673441712,,,,,,,Companion,,,,0.00012568947673441712
KW_Construct,keyword,-0.023300167178272883,,,,,,,Construct,,,,0.023300167178272883
KW_Defence Cloud,keyword,0.004233956286833334,,,,,,,Defence Cloud,,,,0.004233956286833334
KW_Defender,keyword,0.0010796715314928588,,,,,,,Defender,,,,0.0010796715314928588
KW_Defender Shield,keyword,-0.0012086685937421954,,,,,,,Defender Shield,,,,0.0012086685937421954
KW_Dismantle,keyword,-0.012518949025771293,,,,,,,Dismantle,,,,0.012518949025771293
KW_Drop Suit,keyword,-0.007472370588200537,,,,,,,Drop Suit,,,,0.007472370588200537
KW_Elusive(1),keyword,-0.015381509603591123,,,,,,,Elusive(1),,,,0.015381509603591123
KW_Elusive(2),keyword,-0.0002917614180948395,,,,,,,Elusive(2),,,,0.0002917614180948395
KW_Energy Shield(1),keyword,-0.004555344142541784,,,,,,,Energy Shield(1),,,,0.004555344142541784
KW_Energy Shield(2),keyword,-0.009721294931025675,,,,,,,Energy Shield(2),,,,0.009721294931025675
KW_Energy Shield(3),keyword,0.016069913195182705,,,,,,,Energy Shield(3),,,,0.016069913195182705
KW_Energy Shield(4),keyword,0.0015740421830220245,,,,,,,Energy Shield(4),,,,0.0015740421830220245
KW_Engineer,keyword,-0.004033186580955688,,,,,,,Engineer,,,,0.004033186580955688
KW_Evade,keyword,-0.0010160003464257767,,,,,,,Evade,,,,0.0010160003464257767
KW_Explosive,keyword,0.011953314429600037,,,,,,,Explosive,,,,0.011953314429600037
KW_Explosive((Blast)),keyword,-0.0022737099660086555,,,,,,,Explosive((Blast)),,,,0.0022737099660086555
KW_Explosive(blast),keyword,-0.010655509415288957,,,,,,,Explosive(blast),,,,0.010655509415288957
KW_Faithful,keyword,-0.00019209594934459866,,,,,,,Faithful,,,,0.00019209594934459866
KW_Fire Control,keyword,0.005398943917303096,,,,,,,Fire Control,,,,0.005398943917303096
KW_Firing Platform(1),keyword,-0.003239306191970646,,,,,,,Firing Platform(1),,,,0.003239306191970646
KW_Firing Platform(2),keyword,0.0003252792834961445,,,,,,,Firing Platform(2),,,,0.0003252792834961445
KW_Flight,keyword,-0.001899779403712433,,,,,,,Flight,,,,0.001899779403712433
KW_Frag(2),keyword,0.003958316939231216,,,,,,,Frag(2),,,,0.003958316939231216
KW_Frag(3),keyword,-0.005129164556824675,,,,,,,Frag(3),,,,0.005129164556824675
KW_Frag(4),keyword,0.008864114705228658,,,,,,,Frag(4),,,,0.008864114705228658
KW_Frag(5),keyword,0.012977405222646827,,,,,,,Frag(5),,,,0.012977405222646827
KW_Frenzy(1),keyword,0.017727578865039853,,,,,,,Frenzy(1),,,,0.017727578865039853
KW_Frenzy(2),keyword,0.0008693641298943845,,,,,,,Frenzy(2),,,,0.0008693641298943845
KW_Frenzy(3),keyword,-0.00032937176588253547,,,,,,,Frenzy(3),,,,0.00032937176588253547
KW_Grenade,keyword,-0.009042018866204886,,,,,,,Grenade,,,,0.009042018866204886
KW_Grenade(Shield Generator 1),keyword,-0.00024175774668393918,,,,,,,Grenade(Shield Generator 1),,,,0.00024175774668393918
KW_Hacker,keyword,-0.00467298754724149,,,,,,,Hacker,,,,0.00467298754724149
KW_Headstrong,keyword,0.003389035828697566,,,,,,,Headstrong,,,,0.003389035828697566
KW_Heavy,keyword,0.006275184802724292,,,,,,,Heavy,,,,0.006275184802724292
KW_Holo-Sight,keyword,0.009476010675363114,,,,,,,Holo-Sight,,,,0.009476010675363114
KW_Honourable,keyword,-0.002063459307438771,,,,,,,Honourable,,,,0.002063459307438771
KW_Horde,keyword,0.008777254758175925,,,,,,,Horde,,,,0.008777254758175925
KW_Indirect,keyword,0.012968503897939111,,,,,,,Indirect,,,,0.012968503897939111
KW_Ink Sac,keyword,0.008755232462174117,,,,,,,Ink Sac,,,,0.008755232462174117
KW_Invigorate,keyword,0.00254381457473684,,,,,,,Invigorate,,,,0.00254381457473684
KW_It Burns!,keyword,0.001992462981455442,,,,,,,It Burns!,,,,0.001992462981455442
KW_It Burns!(2),keyword,0.000896627318669216,,,,,,,It Burns!(2),,,,0.000896627318669216
KW_It Burns!(3),keyword,0.0021102339941692604,,,,,,,It Burns!(3),,,,0.0021102339941692604
KW_It Burns!(4),keyword,-0.004437159985433709,,,,,,,It Burns!(4),,,,0.004437159985433709
KW_Jump Pack,keyword,0.007906834923292366,,,,,,,Jump Pack,,,,0.007906834923292366
KW_Knockback,keyword,0.011192138238601577,,,,,,,Knockback,,,,0.011192138238601577
KW_Life Drain,keyword,9.633686253851344e-05,,,,,,,Life Drain,,,,9.633686253851344e-05
KW_Life Support,keyword,0.0035994623064367747,,,,,,,Life Support,,,,0.0035994623064367747
KW_Medic,keyword,-0.015428633432719167,,,,,,,Medic,,,,0.015428633432719167
KW_Non-Lethal,keyword,-0.0007525256537609435,,,,,,,Non-Lethal,,,,0.0007525256537609435
KW_One-Use,keyword,-0.007067993480134701,,,,,,,One-Use,,,,0.007067993480134701
KW_Prey,keyword,-0.004677114234798059,,,,,,,Prey,,,,0.004677114234798059
KW_Psychic,keyword,0.0012481427030696466,,,,,,,Psychic,,,,0.0012481427030696466
KW_Rampage,keyword,0.005645826897903031,,,,,,,Rampage,,,,0.005645826897903031
KW_Rapid Fire,keyword,-0.0014321527529624297,,,,,,,Rapid Fire,,,,0.0014321527529624297
KW_Recon(3+),keyword,-0.001263353091613614,,,,,,,Recon(3+),,,,0.001263353091613614
KW_Recon(4+),keyword,0.0021440931101423004,,,,,,,Recon(4+),,,,0.0021440931101423004
KW_Recon(5+),keyword,-0.00027754974353884555,,,,,,,Recon(5+),,,,0.00027754974353884555
KW_Recon(6+),keyword,-0.0014722237060805815,,,,,,,Recon(6+),,,,0.0014722237060805815
KW_Resilient(1),keyword,0.0007443086626302149,,,,,,,Resilient(1),,,,0.0007443086626302149
KW_Resilient(2),keyword,0.0015156052946136498,,,,,,,Resilient(2),,,,0.0015156052946136498
KW_Scout,keyword,0.000304770170198019,,,,,,,Scout,,,,0.000304770170198019
KW_Shield Generator(1),keyword,-0.0022539179795882064,,,,,,,Shield Generator(1),,,,0.0022539179795882064
KW_Shield Generator(2),keyword,-0.006416147836771034,,,,,,,Shield Generator(2),,,,0.006416147836771034
KW_Shield Generator(4),keyword,-0.0032870143205419432,,,,,,,Shield Generator(4),,,,0.0032870143205419432
KW_Smash(1),keyword,0.0030129577693240486,,,,,,,Smash(1),,,,0.0030129577693240486
KW_Smash(2),keyword,0.008743964362394746,,,,,,,Smash(2),,,,0.008743964362394746
KW_Smoke,keyword,-0.008393697321497704,,,,,,,Smoke,,,,0.008393697321497704
KW_Smoke(1),keyword,-0.003876904275042084,,,,,,,Smoke(1),,,,0.003876904275042084
KW_Smokescreen,keyword,-0.0017651646260784185,,,,,,,Smokescreen,,,,0.0017651646260784185
KW_Sniper Scope,keyword,0.02824681447524303,,,,,,,Sniper Scope,,,,0.02824681447524303
KW_Solid,keyword,0.0004302263782553872,,,,,,,Solid,,,,0.0004302263782553872
KW_Stealthy,keyword,0.00851857451284828,,,,,,,Stealthy,,,,0.00851857451284828
KW_Stun,keyword,-0.02113896964755473,,,,,,,Stun,,,,0.02113896964755473
KW_Suppression,keyword,0.004814471884669747,,,,,,,Suppression,,,,0.004814471884669747
KW_Tactician(1),keyword,0.003146642604715606,,,,,,,Tactician(1),,,,0.003146642604715606
KW_Tactician(2),keyword,0.00973624660198794,,,,,,,Tactician(2),,,,0.00973624660198794
KW_Tactician(3),keyword,-0.004408015370573154,,,,,,,Tactician(3),,,,0.004408015370573154
KW_Teleport,keyword,0.002448340408307308,,,,,,,Teleport,,,,0.002448340408307308
KW_Tenacious,keyword,0.005757226484727412,,,,,,,Tenacious,,,,0.005757226484727412
KW_Tough,keyword,0.02626772523413543,,,,,,,Tough,,,,0.02626772523413543
KW_Toxic,keyword,-0.0004281304479584719,,,,,,,Toxic,,,,0.0004281304479584719
KW_Toxic(1),keyword,0.0028415682324428285,,,,,,,Toxic(1),,,,0.0028415682324428285
KW_Toxic(2),keyword,-0.0008425329518932345,,,,,,,Toxic(2),,,,0.0008425329518932345
KW_Toxic(3),keyword,-4.032678577439634e-05,,,,,,,Toxic(3),,,,4.032678577439634e-05
KW_Trap(Frag(3)),keyword,0.0080889820694138,,,,,,,Trap(Frag(3)),,,,0.0080889820694138
KW_Under Control,keyword,0.006643433600466838,,,,,,,Under Control,,,,0.006643433600466838
KW_Vehicle,keyword,-0.0026676347390386093,,,,,,,Vehicle,,,,0.0026676347390386093
KW_Walker,keyword,0.007783969134653377,,,,,,,Walker,,,,0.007783969134653377
KW_Weight of Fire(1),keyword,-0.00897873080636445,,,,,,,Weight of Fire(1),,,,0.00897873080636445
KW_Weight of Fire(2),keyword,-0.0006672007033949802,,,,,,,Weight of Fire(2),,,,0.0006672007033949802
INT__HasMelee__AND__HasRangedWeapon,interaction,0.005998412445639616,,,,,,,,HasMelee | HasRangedWeapon,2,161,0.005998412445639616
INT__HasMelee__AND__HasHeavyWeapon,interaction,-0.0005065639297621733,,,,,,,,HasMelee | HasHeavyWeapon,2,2,0.0005065639297621733
INT__HasMelee__AND__HasBlastOrFrag,interaction,0.0063530629776253076,,,,,,,,HasMelee | HasBlastOrFrag,2,16,0.0063530629776253076
INT__HasMelee__AND__HasIndirect,interaction,0.0015458155547229395,,,,,,,,HasMelee | HasIndirect,2,2,0.0015458155547229395
INT__HasMelee__AND__HasSuppression,interaction,0.00597419238379149,,,,,,,,HasMelee | HasSuppression,2,11,0.00597419238379149
INT__HasMelee__AND__HasRapidFire,interaction,-0.0023844798926581376,,,,,,,,HasMelee | HasRapidFire,2,23,0.0023844798926581376
INT__HasMelee__AND__HasWeightOfFire,interaction,0.0022110823077338727,,,,,,,,HasMelee | HasWeightOfFire,2,40,0.0022110823077338727
INT__HasMelee__AND__FastMelee,interaction,0.014398701414192461,,,,,,,,HasMelee | FastMelee,2,27,0.014398701414192461
INT__HasMelee__AND__Durable,interaction,0.015050066129287732,,,,,,,,HasMelee | Durable,2,130,0.015050066129287732
INT__HasMelee__AND__ArmouredDurable,interaction,0.014075184146903385,,,,,,,,HasMelee | ArmouredDurable,2,46,0.014075184146903385
INT__HasMelee__AND__LongRangeAP,interaction,-0.009439786203384775,,,,,,,,HasMelee | LongRangeAP,2,6,0.009439786203384775
INT__HasMelee__AND__FlyingShooter,interaction,0.0010889165308271798,,,,,,,,HasMelee | FlyingShooter,2,6,0.0010889165308271798
INT__HasMelee__AND__SupportAura,interaction,-0.00421810445068085,,,,,,,,HasMelee | SupportAura,2,106,0.00421810445068085
INT__HasMelee__AND__EliteAllRounder,interaction,-0.006632850927607263,,,,,,,,HasMelee | EliteAllRounder,2,33,0.006632850927607263
INT__HasMelee__AND__IsLeader,interaction,-0.005268833717202299,,,,,,,,HasMelee | IsLeader,2,49,0.005268833717202299
INT__HasMelee__AND__IsLegend,interaction,0.020905696773082776,,,,,,,,HasMelee | IsLegend,2,34,0.020905696773082776
INT__HasMelee__AND__IsSupport,interaction,0.006535441104447663,,,,,,,,HasMelee | IsSupport,2,31,0.006535441104447663
INT__HasMelee__AND__IsSpecialist,interaction,-0.03300424267919501,,,,,,,,HasMelee | IsSpecialist,2,97,0.03300424267919501
INT__HasMelee__AND__IsTroop,interaction,-0.016325331297448436,,,,,,,,HasMelee | IsTroop,2,85,0.016325331297448436
INT__HasMelee__AND__HasTactician,interaction,0.010064944838075657,,,,,,,,HasMelee | HasTactician,2,78,0.010064944838075657
INT__HasMelee__AND__HasCommunicationsRelay,interaction,0.006678934734794321,,,,,,,,HasMelee | HasCommunicationsRelay,2,4,0.006678934734794321
INT__HasMelee__AND__HasCombatTeamTraining,interaction,0.006309823813512504,,,,,,,,HasMelee | HasCombatTeamTraining,2,5,0.006309823813512504
INT__HasMelee__AND__HasSpecialOrder,interaction,0.00014968403813900885,,,,,,,,HasMelee | HasSpecialOrder,2,62,0.00014968403813900885
INT__HasMelee__AND__HasFireControl,interaction,0.00806573254679478,,,,,,,,HasMelee | HasFireControl,2,19,0.00806573254679478
INT__HasMelee__AND__HasRampage,interaction,0.0020637563110343874,,,,,,,,HasMelee | HasRampage,2,14,0.0020637563110343874
INT__HasMelee__AND__HasDuplicateRangedWeapon,interaction,-0.0004575880699614265,,,,,,,,HasMelee | HasDuplicateRangedWeapon,2,2,0.0004575880699614265
INT__HasMelee__AND__FireControlMultiWeapon,interaction,-0.0003610888193275362,,,,,,,,HasMelee | FireControlMultiWeapon,2,6,0.0003610888193275362
INT__HasMelee__AND__CommandSupport,interaction,0.015523789379191369,,,,,,,,HasMelee | CommandSupport,2,79,0.015523789379191369
INT__HasMelee__AND__RoleCommandLeader,interaction,0.011318037759643624,,,,,,,,HasMelee | RoleCommandLeader,2,74,0.011318037759643624
INT__HasMelee__AND__RoleHeavySupport,interaction,0.0018478376522567989,,,,,,,,HasMelee | RoleHeavySupport,2,23,0.0018478376522567989
INT__HasMelee__AND__SecretMissionTarget,interaction,-0.03173763529194967,,,,,,,,HasMelee | SecretMissionTarget,2,177,0.03173763529194967
INT__HasMelee__AND__HasMobilityKeyword,interaction,0.005094596559321476,,,,,,,,HasMelee | HasMobilityKeyword,2,67,0.005094596559321476
INT__HasMelee__AND__HasDropSuit,interaction,-0.009104544770240601,,,,,,,,HasMelee | HasDropSuit,2,3,0.009104544770240601
INT__HasMelee__AND__HasDeploymentTrick,interaction,-0.010051098571013325,,,,,,,,HasMelee | HasDeploymentTrick,2,29,0.010051098571013325
INT__HasMelee__AND__MobileShooter,interaction,-0.005654255307620502,,,,,,,,HasMelee | MobileShooter,2,41,0.005654255307620502
INT__HasMelee__AND__MobileMeleeThreat,interaction,-0.0165545532885572,,,,,,,,HasMelee | MobileMeleeThreat,2,39,0.0165545532885572
INT__HasMelee__AND__RoleDeploymentSpecialist,interaction,-0.005250100901847521,,,,,,,,HasMelee | RoleDeploymentSpecialist,2,8,0.005250100901847521
INT__HasMelee__AND__DeploymentMeleeThreat,interaction,-0.004922183327580116,,,,,,,,HasMelee | DeploymentMeleeThreat,2,18,0.004922183327580116
INT__HasMelee__AND__DeploymentShooter,interaction,-0.008252086182568001,,,,,,,,HasMelee | DeploymentShooter,2,24,0.008252086182568001
INT__HasMelee__AND__RampageMeleeOnly,interaction,0.008226738510768787,,,,,,,,HasMelee | RampageMeleeOnly,2,10,0.008226738510768787
INT__HasMelee__AND__RampageMobileMelee,interaction,0.00019488871170985847,,,,,,,,HasMelee | RampageMobileMelee,2,7,0.00019488871170985847
INT__HasMelee__AND__RampageDurable,interaction,0.005038056992743306,,,,,,,,HasMelee | RampageDurable,2,10,0.005038056992743306
INT__HasMelee__AND__RampageEliteMelee,interaction,0.0009618999987193451,,,,,,,,HasMelee | RampageEliteMelee,2,11,0.0009618999987193451
INT__HasMelee__AND__FireControlLongRangeAP,interaction,-0.0015476271971044718,,,,,,,,HasMelee | FireControlLongRangeAP,2,3,0.0015476271971044718
INT__HasMelee__AND__FireControlSuppression,interaction,-0.0010476156910461075,,,,,,,,HasMelee | FireControlSuppression,2,2,0.0010476156910461075
INT__HasMelee__AND__FireControlRapidWeight,interaction,0.0011252724833806266,,,,,,,,HasMelee | FireControlRapidWeight,2,4,0.0011252724833806266
INT__HasMelee__AND__IndirectBlastFrag,interaction,0.0015458155547229395,,,,,,,,HasMelee | IndirectBlastFrag,2,2,0.0015458155547229395
INT__HasMelee__AND__TacticianDurable,interaction,-0.0003098467171871093,,,,,,,,HasMelee | TacticianDurable,2,42,0.0003098467171871093
INT__HasMelee__AND__SupportAuraDurable,interaction,0.0037258983738005682,,,,,,,,HasMelee | SupportAuraDurable,2,51,0.0037258983738005682
INT__HasMelee__AND__KW_Aerial Deployment,interaction,-0.003547854050473203,,,,,,,,HasMelee | KW_Aerial Deployment,2,8,0.003547854050473203
INT__HasMelee__AND__KW_Agile,interaction,0.006511001855320146,,,,,,,,HasMelee | KW_Agile,2,18,0.006511001855320146
INT__HasMelee__AND__KW_Augmented,interaction,-0.010449068204517143,,,,,,,,HasMelee | KW_Augmented,2,12,0.010449068204517143
INT__HasMelee__AND__KW_BOOM!(4),interaction,0.00038074516964259575,,,,,,,,HasMelee | KW_BOOM!(4),2,2,0.00038074516964259575
INT__HasMelee__AND__KW_Beast,interaction,-0.02889982752118776,,,,,,,,HasMelee | KW_Beast,2,39,0.02889982752118776
INT__HasMelee__AND__KW_Bike,interaction,-0.004013793332664914,,,,,,,,HasMelee | KW_Bike,2,6,0.004013793332664914
INT__HasMelee__AND__KW_Charged,interaction,-0.00020934229776890884,,,,,,,,HasMelee | KW_Charged,2,5,0.00020934229776890884
INT__HasMelee__AND__KW_Cloaking Device,interaction,-0.0153923865909261,,,,,,,,HasMelee | KW_Cloaking Device,2,3,0.0153923865909261
INT__HasMelee__AND__KW_Companion,interaction,0.00012568947673441712,,,,,,,,HasMelee | KW_Companion,2,14,0.00012568947673441712
INT__HasMelee__AND__KW_Construct,interaction,-0.03162611817403268,,,,,,,,HasMelee | KW_Construct,2,29,0.03162611817403268
INT__HasMelee__AND__KW_Defence Cloud,interaction,-0.005275353638512077,,,,,,,,HasMelee | KW_Defence Cloud,2,5,0.005275353638512077
INT__HasMelee__AND__KW_Defender Shield,interaction,-0.0121250899494383,,,,,,,,HasMelee | KW_Defender Shield,2,16,0.0121250899494383
INT__HasMelee__AND__KW_Dismantle,interaction,-0.011050687558098092,,,,,,,,HasMelee | KW_Dismantle,2,24,0.011050687558098092
INT__HasMelee__AND__KW_Elusive(1),interaction,-0.010381030429740994,,,,,,,,HasMelee | KW_Elusive(1),2,6,0.010381030429740994
INT__HasMelee__AND__KW_Energy Shield(1),interaction,-0.004555344142541784,,,,,,,,HasMelee | KW_Energy Shield(1),2,2,0.004555344142541784
INT__HasMelee__AND__KW_Energy Shield(2),interaction,-0.010707076419684667,,,,,,,,HasMelee | KW_Energy Shield(2),2,6,0.010707076419684667
INT__HasMelee__AND__KW_Energy Shield(3),interaction,0.009779663411802472,,,,,,,,HasMelee | KW_Energy Shield(3),2,3,0.009779663411802472
INT__HasMelee__AND__KW_Energy Shield(4),interaction,0.0018736430229665515,,,,,,,,HasMelee | KW_Energy Shield(4),2,4,0.0018736430229665515
INT__HasMelee__AND__KW_Engineer,interaction,0.002679787023479098,,,,,,,,HasMelee | KW_Engineer,2,13,0.002679787023479098
INT__HasMelee__AND__KW_Evade,interaction,-0.010753551222032169,,,,,,,,HasMelee | KW_Evade,2,15,0.010753551222032169
INT__HasMelee__AND__KW_Explosive,interaction,0.0027088499493048276,,,,,,,,HasMelee | KW_Explosive,2,10,0.0027088499493048276
INT__HasMelee__AND__KW_Fire Control,interaction,0.005185586020662103,,,,,,,,HasMelee | KW_Fire Control,2,20,0.005185586020662103
INT__HasMelee__AND__KW_Firing Platform(1),interaction,-0.0031880806165526733,,,,,,,,HasMelee | KW_Firing Platform(1),2,10,0.0031880806165526733
INT__HasMelee__AND__KW_Flight,interaction,-0.0038007614780786432,,,,,,,,HasMelee | KW_Flight,2,10,0.0038007614780786432
INT__HasMelee__AND__KW_Frag(2),interaction,0.004257917779175744,,,,,,,,HasMelee | KW_Frag(2),2,7,0.004257917779175744
